Artist,Track,Album,Album_type,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Belo,Supera / Luz das Estrelas / Ainda    Cedo pra Dizer Bye Bye / Desafio - Ao Vivo,Belo In Concert (Espa  o das Am  ricas) [Ao Vivo],album,6.0136,Belo - Supera/ Luz das Estrelas/ Ainda    Cedo Pra Dizer Bye Bye/ Desafio - DVD Belo In Concert- EP03,belo,517991,3935,110,TRUE,TRUE,1522354,0.798133022,Spotify
Outlawz,Real Talk,Outlaw 4 Life: 2005 A.P.,album,3.825116667,Outlawz - Real Talk (official song) HQ,fipse321,221899,1437,92,FALSE,FALSE,14823445,2.614035088,Spotify
Outlawz,Soldiers Prayer AM,Soldier 2 Soldier (Collector's Edition),album,2.029333333,Dead Preaz & Outlawz - Soldiers Prayer AM,Real Talk Entertainment,2729,46,6,TRUE,TRUE,2380657,2.121359223,Spotify
Outlawz,Baby Don't Cry (Keep Ya Head Up II),Still I Rise,album,4.38845,"2Pac, The Outlawz - Baby Don't Cry (Keep Ya Head Up II)",2PacVEVO,12765774,120188,4079,TRUE,TRUE,8018242,6.373913043,Youtube
Outlawz,Still I Rise,Still I Rise,album,4.787783333,2Pac Ft Outlawz - Still I Rise (Video),2022 R&B Videos,14653,258,26,FALSE,FALSE,3614811,13.97415186,Spotify
Outlawz,World Wide Remix - Feat. 2Pac & T-Low,Novakane,album,5.169116667,World Wide Remix,Outlawz - Topic,87902,1525,2,TRUE,TRUE,1749932,8.639593909,Spotify
Outlawz,Homeboyz,Still I Rise,album,3.62645,The Outlawz HomeBoyz,BERTOH,1317,27,6,FALSE,FALSE,1987583,8.50867052,Spotify
Outlawz,Hit Em Up - Nu-Mixx,Deathrow Presents Nu-Mixx Klazzics,compilation,4.295783333,2Pac & Outlawz - Hit Em Up (Nu-Mixx) [Video],Tha Row Records Fan,1300,45,6,FALSE,FALSE,0,3.099236641,Youtube
Outlawz,Killuminati,Still I Rise,album,4.03,2pac ft. Outlawz - Killuminati,THUGLIFE,13230,196,17,FALSE,FALSE,2465934,2.687707641,Spotify
Outlawz,Letter To The President,Still I Rise,album,6.06555,2PAC - Letter To The President ft. Outlawz & Big Syke [Music Video 2022],GucciLucci,39136,621,16,FALSE,FALSE,2329131,6.544,Spotify
Outlawz,U Can Be Touched,Still I Rise,album,4.387783333,2Pac ft. Tha Outlawz-u can be touched,liverpoolgirl95,418768,5171,145,FALSE,FALSE,1750226,7.62037037,Spotify
Dewa 19,Kangen,The 2000's Greatest,album,5.00855,Dewa 19 - Kangen | Official Video,Aquarius Musikindo,29903968,130571,16285,TRUE,TRUE,87878923,6.102362205,Spotify
Dewa 19,Separuh Nafas,The 2000's Greatest,album,3.700483333,Dewa - Separuh Nafas | Official Video,Aquarius Musikindo,21473115,63481,5959,TRUE,TRUE,25842497,13.39007092,Spotify
Dewa 19,Kamulah Satu-Satunya,Pandawa Lima,album,3.986666667,Dewa19 - Kamulah Satu Satunya | Official Video,Aquarius Musikindo,12854424,31772,4890,TRUE,TRUE,4868070,3.185365854,Youtube
Dewa 19,Selimut Hati,The 2000's Greatest,album,4.654833333,Dewa 19 - Selimut Hati (Official Music Video),GP Records,17616977,45495,5526,TRUE,TRUE,28496595,3.317829457,Spotify
Dewa 19,Aku Milikmu,Format Masa Depan,album,5.54555,Dewa 19 - Aku Milikmu | Official Video,Aquarius Musikindo,15558672,55806,6424,TRUE,TRUE,29636454,6.254545455,Spotify
Dewa 19,Roman Picisan,The 2000's Greatest,album,4.083616667,Dewa - Roman Picisan | Official Video,Aquarius Musikindo,31151827,114518,11546,TRUE,TRUE,19365077,2.199445983,Youtube
Dewa 19,Aku Cinta Kau Dan Dia,Aku Cinta Kau Dan Dia,single,4.720233333,The Rock - Aku Cinta Kau Dan Dia (Official Music Video),GP Records,8312874,37904,2662,TRUE,TRUE,9166195,4.384057971,Spotify
Dewa 19,Dewi,The 2000's Greatest,album,4.356066667,Dewa 19 - Dewi (Official Music Video),GP Records,24737399,52531,4861,TRUE,TRUE,17583499,5.744827586,Youtube
Dewa 19,Cinta 'kan Membawamu Kembali,Terbaik Terbaik,album,4.322216667,[REMASTERED] Dewa 19 - Cintakan Membawamu Kembali | Official Music Video,Aquarius Musikindo,4050435,19598,1733,TRUE,TRUE,24514434,1.868686869,Spotify
Dewa 19,Larut,The 2000's Greatest,album,4.133933333,Dewa 19 - Larut (Official Music Video),GP Records,15854550,40904,4346,TRUE,TRUE,13810615,4.025806452,Youtube
Mase,Feel so Good,Harlem World,album,3.393783333,Mase - Feel So Good (Official Music Video) [HD],Bad Boy Entertainment,7344165,87703,2672,TRUE,TRUE,120443180,8.615196078,Spotify
Mase,What You Want (feat. Total),Harlem World,album,4.049116667,Mase [feat. Total] - What You Want (Official Music Video),Bad Boy Entertainment,19975260,165989,3642,TRUE,TRUE,85458315,1.706161137,Spotify
Mase,All I Ever Wanted,Double Up,album,4.041783333,All I Ever Wanted,Mase - Topic,4565976,38899,106,TRUE,TRUE,34207902,10.93484419,Spotify
Mase,Welcome Back,Welcome Back,album,4.370216667,Mase - Welcome Back (Official Music Video),Bad Boy Entertainment,8197484,87436,5699,TRUE,TRUE,23548197,2.339622642,Spotify
Mase,What You Want (feat. Total),R&B Hits,compilation,4.520216667,Mase [feat. Total] - What You Want (Official Music Video),Bad Boy Entertainment,19975260,165989,3642,TRUE,TRUE,13099909,1.866323907,Youtube
Mase,Lookin' at Me (feat. Puff Daddy),Harlem World,album,4.252666667,"Ma$e, Diddy: Lookin' At Me (EXPLICIT) [UP.S 4K] (1998)",REMASTERED HIPHOP ,14135,399,28,FALSE,FALSE,10061868,1.89010989,Spotify
Mase,"Breathe, Stretch, Shake (feat. P. Diddy)",Welcome Back,album,3.291333333,"Mase - Breath, Stretch, Shake (Official Music Video)",MASE TELEVISION,612044,7570,511,FALSE,FALSE,8180179,1.462962963,Spotify
Mase,Take Me There - From The Rugrats Movie Soundtrack,Music From The Motion Picture: The Rugrats Movie,compilation,4.05,"Take Me There- Mya ft. Blackstreet, Mase, Blink Blink (Rugrats)",MrILovethe90s,980948,14763,1267,FALSE,FALSE,8443052,2.98630137,Spotify
Mase,Keep It On,Welcome Back,album,3.566216667,Mase ft. Ciara - Keep It On,Nichlas Bengtsson,368172,2854,142,FALSE,FALSE,3856224,3.497560976,Spotify
Mase,"24 Hrs. to Live (feat. The Lox, Black Rob & DMX)",Harlem World,album,4.267333333,"Mase, Black Rob, Lox, DMX - 24 Hours To Live (Dirty Music Video)",TheHipHopSyko,4662410,39840,2547,FALSE,FALSE,5408119,4.647058824,Spotify
Banda Cuisillos,Ya No Me Mires As  ,Acu  rdate de Mi,album,3.079066667,BANDA CUISILLOS - YA NO ME MIRES ASI,ELZAKTKS1,18167069,62111,1279,FALSE,FALSE,41706818,10.52054795,Spotify
Banda Cuisillos,Mil Heridas,Mil Heridas,album,3.797333333,Cuisillos de Arturo Macias  - Mil heridas (Video Oficial),Discos Musart,754665,4768,52,TRUE,TRUE,40805463,8.492537313,Spotify
Banda Cuisillos,Perd  name,Mil Heridas,album,3.538,Cuisillos de Arturo Macias - Perd  name (Video Oficial),Discos Musart,165450,698,18,TRUE,TRUE,29537657,9.187227866,Spotify
Banda Cuisillos,Vanidosa,Coraz  n,album,3.28555,Cuisillos de Arturo Macias - Vanidosa (Video Oficial),Discos Musart,453706,3325,53,TRUE,TRUE,23959284,11.25,Spotify
Banda Cuisillos,Descontrolado,Descontrolado,album,3.311366667,@CuisillosOficial - Descontrolado (Video Oficial),CuisillosOficial,1588941,7592,133,FALSE,TRUE,15534794,9.556650246,Spotify
Banda Cuisillos,C  mo Sufro,Banda Cuisillos,album,2.904433333,BANDA CUISILLOS - COMO SUFRO,ELZAKTKS1,3191070,14283,404,FALSE,FALSE,19508619,1.230607966,Spotify
Banda Cuisillos,A Veces Lloro,A Veces Lloro,album,4.138183333,@CuisillosOficial - A Veces Lloro (Video Oficial),CuisillosOficial,15887036,57036,876,FALSE,TRUE,15601684,2.816831683,Youtube
Banda Cuisillos,No Se Lo Digas A Ella,Hasta la Eternidad,album,3.634316667,Cuisillos de Arturo Macias - No Se lo Digas a Ella (Video Oficial),Discos Musart,564831,3954,81,TRUE,TRUE,15696290,3.285714286,Spotify
Banda Cuisillos,Acu  rdate De Mi,Acu  rdate de Mi,album,3.87115,@CuisillosOficial - Acu  rdate De M   (Video Oficial),CuisillosOficial,9729957,31736,693,FALSE,TRUE,17806164,1.955621302,Spotify
Banda Cuisillos,Peque  a Orgullosa,Banda Cuisillos,album,2.9765,BANDA CUISILLOS - PEQUENA ORGULLOSA,ELZAKTKS1,5803834,15442,302,FALSE,FALSE,12022057,4.087209302,Spotify
Leon James,Gundellonaa (From Ori Devuda),Gundellonaa (From Ori Devuda) - Single,single,3.335233333,"Gundellonaa - Video Song | Ori Devuda | Vishwak Sen, Asha | Ashwath Marimuthu | Leon James | Anirudh",Saregama Telugu,53007609,346994,3572,TRUE,TRUE,21040555,2.242331288,Youtube
Leon James,Almost Padipoyindhe Pilla (From Das Ka Dhamki),Almost Padipoyindhe Pilla (From Das Ka Dhamki) - Single,single,3.554033333,Almost Padipoyinde Pilla - Video Song | Das Ka Dhamki | Vishwaksen | Nivetha Pethuraj | Leon James,Saregama Telugu,6435262,97286,1104,TRUE,TRUE,6450060,1.512411348,Spotify
Leon James,Kadhaippoma (From Oh My Kadavule),Kadhaippoma (From Oh My Kadavule),single,4.703466667,"Oh My Kadavule - Kadhaippoma Video | Ashok Selvan, Ritika Singh | Leon James",SonyMusicSouthVEVO,71405078,479161,10836,TRUE,TRUE,47118409,2.185606061,Youtube
Leon James,Marappadhilai Nenje - Additional Song,Oh My Kadavule (Original Background Score + Additional Songs),album,3.483866667,"Oh My Kadavule - Marappadhilai Nenje Lyric | Ashok Selvan, Ritika Singh | Leon James",SonyMusicSouthVEVO,28012927,296547,6726,TRUE,TRUE,13851352,3.614864865,Youtube
Leon James,Kadhaippoma Reprise - Background Score,Oh My Kadavule (Original Background Score + Additional Songs),album,1.283333333,Kadhaippoma Reprise (Background Score),Leon James - Topic,225941,4999,21,TRUE,TRUE,4251280,2.857142857,Spotify
Leon James,Avunanavaa (From Ori Devuda),Avunanavaa (From Ori Devuda) - Single,single,4.719733333,"Avunanavaa - Music Video| Ori Devuda| Vishwak Sen,Mithila| Ashwath Marimuthu| Leon James| Sid Sriram",Saregama Telugu,7647027,67743,957,TRUE,TRUE,4366511,4.145833333,Youtube
Leon James,Thimiru Kaattaadha Di - From LKG,Thimiru Kaattaadha Di (From LKG),single,3.989466667,"LKG | Thimiru Kaattaadha Di Video Song | RJ Balaji, Priya Anand | Leon James | K.R. Prabhu",Think Music India,5381171,49391,958,TRUE,TRUE,4669864,7.364657814,Youtube
Leon James,Nee Tholaindhaayo,Kavalai Vendam (Original Motion Picture Soundtrack),single,3.71455,Kavalai Vendam - Nee Tholaindhaayo Tamil Video | Jiiva,SonyMusicSouthVEVO,3802884,54245,904,TRUE,TRUE,5415787,5.342592593,Spotify
Leon James,Kanne Kanne - Madras Gig,Kanne Kanne (Madras Gig),single,3.852783333,7UP Madras Gig - Kanne Kanne Lyric | Leon James | Jonita Gandhi,SonyMusicSouthVEVO,2861922,39679,545,TRUE,TRUE,5913657,6.280991736,Spotify
Leon James,Haiyo Haiyo (From Oh My Kadavule),Haiyo Haiyo (From Oh My Kadavule),single,3.483383333,"Oh My Kadavule - Haiyo Haiyo Video | Ashok Selvan, Vani Bhojan | Leon James",SonyMusicSouthVEVO,2215255,36167,490,TRUE,TRUE,4943735,15.67287785,Spotify
Los Yonic's,Y Te Amo,Con Amor,album,3.065333333,Los Yonic's - Y Te Amo (Audio),LosYonicsVEVO,1756597,10558,63,TRUE,TRUE,30000262,6.464285714,Spotify
Los Yonic's,Pero Te Vas A Arrepentir,Volver   A Conquistarte,album,3.942216667,Los Yonic's - Pero Te Vas A Arrepentir ft. Marco Antonio Sol  s,LosYonicsVEVO,62741840,176463,4014,TRUE,TRUE,59059352,1.442804428,Youtube
Los Yonic's,Palabras Tristes,Solo Baladas,album,3.433333333,Los Yonic's Zamacona - Palabras Tristes ft. Mon Laferte,LosYonicsVEVO,13333781,73654,2281,TRUE,TRUE,41179260,8.877146631,Spotify
Los Yonic's,Un Dolor,Los Yonic's,album,3.207333333,los yonics un dolor video oficial,jose serrato cortez,579660,4408,233,FALSE,FALSE,24851845,2.409356725,Spotify
Los Yonic's,Soy Yo,16   xitos De Oro,album,3.56,LOS YONIC'S  SOY YO,LaredoTV,894241,6205,431,FALSE,FALSE,31408291,2.973684211,Spotify
Los Yonic's,T  tere,Pero No Me Dejes,album,3.10045,Los Yonic's - Titere,Vatos Tv MX,32725,392,35,FALSE,FALSE,23691147,0.626143791,Spotify
Los Yonic's,"Ni Tu Amigo, Ni Tu Amante",Con Amor,album,3.012883333,"Los Yonic's ft. Bronco - Ni Tu Amigo, Ni Tu Amante [Video Oficial]",Discos America,1578136,8856,363,FALSE,FALSE,23308863,4.019736842,Spotify
Los Yonic's,Perd  n Por Tus L  grimas,Siempre Te Amar  ,album,3.957333333,Perdon Por Tus Lagrimas- Los Yonic's,Alejandro Gutierrez Gandara,11175,100,4,FALSE,FALSE,21330080,1.065217391,Spotify
Los Yonic's,Frente A Frente,A Tu Recuerdo,album,3.526666667,Los Yonics - Frente a Frente (Video Clip Remasterizado)  [1989],MASTER MUSIC BOX,18616068,53863,1717,FALSE,FALSE,10758193,3.030567686,Youtube
Los Yonic's,L  grimas Frente Al Mar,Volver   A Conquistarte,album,3.21155,0,0,0,0,0,0,0,11543680,1.622282609,Spotify
Banda Peque  os Musical,La nena,25 Bandazos de Peque  os Musical (Vol. 1) [USA],album,2.901783333,LA NENA - BANDA PEQUE  OS MUSICAL,Romantico Incurable,13214943,56498,763,FALSE,FALSE,23516010,33.50806452,Spotify
Banda Peque  os Musical,Reencuentro,Reencuentro,album,3.772666667,Banda Peque  os Musical - Reencuentro,BandaPequenosVEVO,31787751,95190,2745,TRUE,TRUE,43721561,11.1994003,Spotify
Banda Peque  os Musical,Un loco solitario,Trayectoria,album,3.18355,Banda Peque  os Musical   Loco Solitario Cosme Tadeo,RADIOKNVR,21353311,68297,2395,FALSE,FALSE,30670352,5.988023952,Spotify
Banda Peque  os Musical,Y yo que te amo,Con paso sensual,album,3.272466667,Banda Peque  os Musical - Y Yo Que Te Amo [Video Oficial],Emma VideoLyrics uwu,27885,441,42,FALSE,FALSE,36039755,5.201754386,Spotify
Banda Peque  os Musical,Ganas de Ti,Recargado,album,3.49555,Banda Peque  os Musical - Ganas De Ti (Video Oficial),Peque  os Musical,1972853,13254,266,FALSE,TRUE,26528528,2.075539568,Spotify
Banda Peque  os Musical,Por Mis Defectos,Una Poes  a,album,3.639783333,Por mis defectos Peque  os Musical VIDEO OFICIAL HD,donnovanbpm,50400062,122554,2911,FALSE,FALSE,23075347,9.085133418,Youtube
Banda Peque  os Musical,Ninguna de las dos,Con paso sensual,album,3.748466667,PEQUE  OS MUSICAL-NINGUNA DE LAS DOS,241094MARCO,20252930,50750,1202,FALSE,FALSE,13507706,3.666666667,Youtube
Banda Peque  os Musical,Mentira,Mentira,album,3.702883333,Banda Peque  os Musical - Mentira (Video Oficial),Peque  os Musical,10282647,35304,373,FALSE,TRUE,17031416,1.808108108,Spotify
Banda Peque  os Musical,Recuerdos,Recuerdos y algo m  s,album,3.47555,Banda Peque  os Musical - Recuerdos - Video Oficial,Warner Music M  xico,10752236,25014,878,TRUE,TRUE,11175528,4.823943662,Spotify
Banda Peque  os Musical,Regresando,Recargado,album,2.925333333,Banda Peque  os Musical-Regresando(video oficial)letra,Jose Carlos Dk,4316815,20826,515,FALSE,FALSE,12555486,26.86746988,Spotify
Ilaiyaraaja,Thendral Vanthu Theendumbothu,Avatharam (Original Motion Picture Soundtrack),single,5.30025,Thendral Vanthu Theendum Pothu                     S.                                               ,4K Tamil Cinema,18177095,104367,2914,TRUE,TRUE,20006525,1.563862928,Spotify
Ilaiyaraaja,Ennai Thottu,Unna Ninachen Paatu Padichen (Original Motion Picture Soundtrack),single,5.016,mella mella ennai thottu song - vazhkai                         ,Tamil cinema,9289903,51481,3054,TRUE,TRUE,9334800,2.822580645,Spotify
Ilaiyaraaja,Valaiyosai,Sathya (Original Motion Picture Soundtrack),single,4.575,"Sathya | Valai Osai | Ilaiyaraaja | S. P. Balasubrahmanyam, Lata Mangeshkar | Kamal Haasan",Ilaiyaraaja Official,18826969,88713,3160,TRUE,TRUE,3513904,1.961165049,Youtube
Ilaiyaraaja,Unna Nenachu (From Psycho (Tamil)),Unna Nenachu [From Psycho (Tamil)],single,4.591733333,"Psycho - Unna Nenachu Video | Udhayanidhi Stalin, Aditi Rao Hydari | Ilayaraja",SonyMusicSouthVEVO,77179288,623813,21091,TRUE,TRUE,17060305,2.196261682,Youtube
Ilaiyaraaja,Nila Adhu Vanathumele,Nayagan (Original Motion Picture Soundtrack),single,5.021133333,"4K | Nila Athu Vaanathumele HD Video Song | Ilaiyaraaja | Kamal Haasan, Saranya",RJS Cinemas,2697670,16646,282,TRUE,TRUE,4816441,4.940740741,Spotify
Ilaiyaraaja,Ennai Thalatta Varuvala (Duet),Kadalukku Mariyadai (Original Motion Picture Soundtrack),album,5.066983333,Ennai Thalatta Varuvala Video song 4K Official HD Remaster | Vijay | Shalini | Kadhalukku Mariyadhai,JD Music,2085082,24429,567,TRUE,TRUE,6848767,3.601851852,Spotify
Ilaiyaraaja,Per Vachaalum Vaikkaama (From Dikkiloona),Per Vachaalum Vaikkaama (From Dikkiloona),single,4.473333333,Dikkiloona - Per Vachaalum Vaikkaama Video | Santhanam | Yuvan Shankar Raja | Karthik Yogi,Sony Music South,120799032,976581,23162,TRUE,TRUE,16141151,15.20729685,Youtube
Ilaiyaraaja,Thenpandi Cheemayile,Nayagan (Original Motion Picture Soundtrack),single,4.543983333,4K | Thenpandi Cheemayile HD Video Song | Nayagan | Kamal Haasan | Ilaiyaraaja |EvergreenClassicSong,RJS Cinemas,1797588,28057,743,TRUE,TRUE,3855799,0.640117994,Spotify
Ilaiyaraaja,Namma Kattula,Pattiyal (Original Motion Picture Soundtrack),single,3.911666667,Namma Kattula Video Song - Pattiyal | Arya | Bharath | Pooja | Padmapriya | Yuvan Shankar Raja,Khafa Entertainment,3779718,23806,390,TRUE,TRUE,4850427,3.710227273,Spotify
Ilaiyaraaja,Saayndhu Saayndhu,Neethaane En Ponvasantham (Original Motion Picture Soundtrack),album,6.129116667,"Neethaane En Ponvasantham - Saayndhu Video | Jiiva, Samantha",SonyMusicSouthVEVO,7211532,45501,988,TRUE,TRUE,7324110,1.109195402,Spotify
Joy Division,Love Will Tear Us Apart - 2020 Remaster,Love Will Tear Us Apart,single,3.474216667,Joy Division - Love Will Tear Us Apart [OFFICIAL MUSIC VIDEO],Joy Division,78042276,581027,18799,TRUE,TRUE,319417413,7.267716535,Spotify
Joy Division,Disorder - 2007 Remaster,Unknown Pleasures (Collector's Edition),album,3.484,Joy Division - Disorder (Official Reimagined Video),Joy Division,1095640,21264,1410,TRUE,TRUE,146196615,4.534090909,Spotify
Joy Division,Transmission - 2020 Digital Remaster,Transmission,single,3.640666667,Joy Division - Transmission [OFFICIAL MUSIC VIDEO],Joy Division,27314311,213013,8899,TRUE,TRUE,42304496,8.323529412,Spotify
Joy Division,Warsaw - 2010 Remaster,Substance,compilation,2.411033333,Warsaw (2010 Remaster),Joy Division - Topic,501892,7748,86,TRUE,TRUE,10874159,9.681881051,Spotify
Joy Division,She's Lost Control - 2007 Remaster,Unknown Pleasures (Collector's Edition),album,3.950216667,Joy Division - She's Lost Control (Official Reimagined Video),Joy Division,755347,16388,633,TRUE,TRUE,49416451,11.04438642,Spotify
Joy Division,Shadowplay - 2007 Remaster,Unknown Pleasures (Collector's Edition),album,3.895333333,Joy Division - Shadowplay (Official Reimagined Video),Joy Division,1218669,22570,762,TRUE,TRUE,45447935,6.096774194,Spotify
Joy Division,Interzone - 2007 Remaster,Unknown Pleasures (Collector's Edition),album,2.294216667,Joy Division - Interzone (Official Reimagined Video),Joy Division,220858,4601,741,TRUE,TRUE,11176133,3.48,Spotify
Joy Division,Atmosphere - 2020 Digital Remaster,Atmosphere,single,4.20155,Joy Division - Atmosphere [OFFICIAL MUSIC VIDEO],Joy Division,14983922,125647,6245,TRUE,TRUE,48491142,3.660550459,Spotify
Joy Division,New Dawn Fades - 2007 Remaster,Unknown Pleasures (Collector's Edition),album,4.861766667,Joy Division - New Dawn Fades (a music video),iamsheep,3740616,39702,1491,FALSE,FALSE,22065716,2.091633466,Spotify
Joy Division,Digital - 2010 Remaster,Substance,compilation,2.826566667,Digital (2010 Remaster),Joy Division - Topic,520761,8072,43,TRUE,TRUE,0,8.704954955,Youtube
J.J. Cale,After Midnight,Naturally,album,2.394883333,J. J. Cale - After Midinight - Paradise Studios Session,Veojam,400385,3724,152,FALSE,FALSE,75959833,3.533487298,Spotify
J.J. Cale,Call Me The Breeze,Naturally,album,2.614,J.J Cale / Call Me The Breeze,KING2566,4486042,20101,930,FALSE,FALSE,43843415,4.222222222,Spotify
J.J. Cale,Don't Go To Strangers,Naturally,album,2.396666667,J. J. Cale - Don't go to strangers,rosharris,983969,3991,196,FALSE,FALSE,26260813,1.954954955,Spotify
J.J. Cale,Cocaine,Troubadour,album,2.818883333,J.J. Cale - Cocaine,Robin Zetterman,4907178,30131,1574,FALSE,FALSE,46954804,2.854166667,Spotify
J.J. Cale,Travelin' Light,Troubadour,album,2.84445,JJ Cale - travelling light - studio live,FastForwardFolkert,972632,4228,220,FALSE,FALSE,13319524,4.56,Spotify
J.J. Cale,Call The Doctor,Naturally,album,2.453333333,Call The Doctor,JJ Cale - Topic,304768,2863,17,TRUE,TRUE,12755638,2.292682927,Spotify
J.J. Cale,Magnolia,Naturally,album,3.399333333,JJ Cale - Magnolia,Hilla Oz,1994724,17638,792,FALSE,FALSE,30771411,1.605504587,Spotify
J.J. Cale,Carry On,Shades,album,2.311783333,J.J. Cale - Carry On,Mr Bodey,437103,2559,96,FALSE,FALSE,8199847,4.032467532,Spotify
J.J. Cale,Crazy Mama,Naturally,album,2.381116667,J.J. Cale - Crazy Mama (Studio),hansiwalker,1964206,9030,505,FALSE,FALSE,13718511,1.022106632,Spotify
J.J. Cale,Cajun Moon,Okie,album,2.197116667,Cajun Moon - J.J. Cale,TheDerTom,365878,2825,88,FALSE,FALSE,16799167,3.462025316,Spotify
Gojira,Stranded,Magma,album,4.492216667,Gojira - Stranded [OFFICIAL VIDEO],Gojira,25959906,246293,10155,TRUE,TRUE,79362141,10.67961165,Spotify
Gojira,Our Time Is Now,Our Time Is Now,single,4.523633333,Our Time Is Now,Gojira - Topic,813407,21176,61,TRUE,TRUE,4101845,6.202614379,Spotify
Gojira,Silvera,Magma,album,3.544216667,Gojira - Silvera [OFFICIAL VIDEO],Gojira,18572939,186362,7103,TRUE,TRUE,48379836,3.20735786,Spotify
Gojira,Flying Whales,From Mars to Sirius,album,7.740883333,Gojira - Flying Whales (video),Mushegh Bichakchyan,50530,1391,52,FALSE,FALSE,36604282,4.868421053,Spotify
